target_id,Cluster
TMUE_2000010299.1,C4
TMUE_2000010307.1,C4
TMUE_2000010324.2,C4
TMUE_2000010326.1,C4
TMUE_2000010329.1,C4
TMUE_2000010330.1,C4
TMUE_2000010355.1,C4
TMUE_2000010392.4,C4
TMUE_2000010401.1,C4
TMUE_2000010412.2,C4
TMUE_2000010432.1,C4
TMUE_2000010438.1,C4
TMUE_2000010442.1,C4
TMUE_2000010453.1,C4
TMUE_2000010472.2,C4
TMUE_2000010480.4,C4
TMUE_2000010514.1,C4
TMUE_2000010524.1,C4
TMUE_2000010542.4,C4
TMUE_2000010559.1,C4
TMUE_2000010560.1,C4
TMUE_2000010579.3,C4
TMUE_2000010621.1,C4
TMUE_2000010622.1,C4
TMUE_2000010643.1,C4
TMUE_2000010665.2,C4
TMUE_2000010667.1,C4
TMUE_2000010679.1,C4
TMUE_2000010688.1,C4
TMUE_3000010734.1,C4
TMUE_3000010767.1,C4
TMUE_3000010770.1,C4
TMUE_3000010805.1,C4
TMUE_3000010885.1,C4
TMUE_3000010893.1,C4
TMUE_3000010899.1,C4
TMUE_3000010912.2,C4
TMUE_3000010929.7,C4
TMUE_3000010929.8,C4
TMUE_3000010930.1,C4
TMUE_3000010944.1,C4
TMUE_3000010961.1,C4
TMUE_3000011044.1,C4
TMUE_3000011060.1,C4
TMUE_3000011062.1,C4
TMUE_3000011082.1,C4
TMUE_3000011100.1,C4
TMUE_3000011123.2,C4
TMUE_3000011198.1,C4
TMUE_3000011218.1,C4
TMUE_3000011243.1,C4
TMUE_3000011274.1,C4
TMUE_3000011279.1,C4
TMUE_3000011283.1,C4
TMUE_3000011311.1,C4
TMUE_3000011430.3,C4
TMUE_3000011437.1,C4
TMUE_3000011459.1,C4
TMUE_3000011479.1,C4
TMUE_3000011490.1,C4
TMUE_3000011490.2,C4
TMUE_3000011492.1,C4
TMUE_3000011538.1,C4
TMUE_3000011585.1,C4
TMUE_3000011608.1,C4
TMUE_3000011613.1,C4
TMUE_3000011637.1,C4
TMUE_3000011686.1,C4
TMUE_3000011703.1,C4
TMUE_3000011752.1,C4
TMUE_3000011755.4,C4
TMUE_3000011761.1,C4
TMUE_3000011762.1,C4
TMUE_3000011868.2,C4
TMUE_3000011916.1,C4
TMUE_3000011955.1,C4
TMUE_3000011963.5,C4
TMUE_3000011990.1,C4
TMUE_3000012011.1,C4
TMUE_3000012032.1,C4
TMUE_3000012043.4,C4
TMUE_3000012174.14,C4
TMUE_3000012195.3,C4
TMUE_3000012247.1,C4
TMUE_3000012272.1,C4
TMUE_3000012302.1,C4
TMUE_3000012344.3,C4
TMUE_3000012390.1,C4
TMUE_3000012465.1,C4
TMUE_3000012466.1,C4
TMUE_3000012489.1,C4
TMUE_3000012510.1,C4
TMUE_3000012550.2,C4
TMUE_3000012556.1,C4
TMUE_3000012560.1,C4
TMUE_3000012567.1,C4
TMUE_3000012572.1,C4
TMUE_3000012591.1,C4
TMUE_3000012606.1,C4
TMUE_3000012618.1,C4
TMUE_3000012627.1,C4
TMUE_3000012633.1,C4
TMUE_3000012700.1,C4
TMUE_3000012702.1,C4
TMUE_3000012716.1,C4
TMUE_3000012754.1,C4
TMUE_3000012768.1,C4
TMUE_3000012776.1,C4
TMUE_3000012821.1,C4
TMUE_3000012837.1,C4
TMUE_3000012839.1,C4
TMUE_3000012910.1,C4
TMUE_3000012926.1,C4
TMUE_3000012941.4,C4
TMUE_3000012958.3,C4
TMUE_3000012990.1,C4
TMUE_3000013002.1,C4
TMUE_3000013004.1,C4
TMUE_3000013013.1,C4
TMUE_3000013014.1,C4
TMUE_3000013093.1,C4
TMUE_3000013105.1,C4
TMUE_3000013150.2,C4
TMUE_3000013193.3,C4
TMUE_3000013223.1,C4
TMUE_3000013224.1,C4
TMUE_3000013231.1,C4
TMUE_3000013282.1,C4
TMUE_3000013297.1,C4
TMUE_3000013308.1,C4
TMUE_3000013331.1,C4
TMUE_3000013369.1,C4
TMUE_3000013379.3,C4
TMUE_3000013412.1,C4
TMUE_3000013433.1,C4
TMUE_3000013452.1,C4
TMUE_3000013552.1,C4
TMUE_3000013555.1,C4
TMUE_3000013589.1,C4
TMUE_3000013598.2,C4
TMUE_3000013615.1,C4
TMUE_3000013618.1,C4
TMUE_3000013624.1,C4
TMUE_3000013635.1,C4
TMUE_3000013664.1,C4
TMUE_3000013712.1,C4
TMUE_3000013717.3,C4
TMUE_3000013753.1,C4
TMUE_3000013787.2,C4
TMUE_3000013795.1,C4
TMUE_3000013795.2,C4
TMUE_3000013796.1,C4
TMUE_3000013808.1,C4
TMUE_3000013818.1,C4
TMUE_3000013832.1,C4
TMUE_3000013840.6,C4
TMUE_3000013851.1,C4
TMUE_3000013887.1,C4
TMUE_3000013888.1,C4
TMUE_3000013904.1,C4
TMUE_3000013917.2,C4
TMUE_3000013950.1,C4
TMUE_3000013951.1,C4
TMUE_3000013955.1,C4
TMUE_3000013958.1,C4
TMUE_3000013995.3,C4
TMUE_3000014009.1,C4
TMUE_3000014024.1,C4
TMUE_3000014028.1,C4
TMUE_3000014038.1,C4
TMUE_3000014048.1,C4
TMUE_3000014057.1,C4
TMUE_3000014068.1,C4
TMUE_3000014070.1,C4
TMUE_3000014096.2,C4
TMUE_3000014102.1,C4
TMUE_3000014107.1,C4
TMUE_3000014108.1,C4
TMUE_3000014109.1,C4
TMUE_3000014122.1,C4
TMUE_3000014129.1,C4
TMUE_3000014136.1,C4
TMUE_3000014142.1,C4
TMUE_3000014173.1,C4
TMUE_3000014202.3,C4
TMUE_3000014213.1,C4
TMUE_3000014225.1,C4
TMUE_3000014233.2,C4
TMUE_3000014236.1,C4
TMUE_3000014276.1,C4
TMUE_3000014298.2,C4
TMUE_3000014314.1,C4
TMUE_3000014342.1,C4
TMUE_3000014346.1,C4
TMUE_3000014351.3,C4
TMUE_3000014365.1,C4
TMUE_3000014397.3,C4
TMUE_3000014400.1,C4
TMUE_3000014401.1,C4
TMUE_3000014413.1,C4
TMUE_3000014466.1,C4
TMUE_3000014530.1,C4
TMUE_3000014531.1,C4
TMUE_3000014585.1,C4
TMUE_3000014625.2,C4
TMUE_3000014702.1,C4
TMUE_3000014733.2,C4
TMUE_3000014778.1,C4
TMUE_3000014801.1,C4
TMUE_3000014802.1,C4
TMUE_3000014827.1,C4
TMUE_3000014846.1,C4
TMUE_3000014868.1,C4
TMUE_3000014883.1,C4
TMUE_3000014889.1,C4
TMUE_3000014901.1,C4
TMUE_3000014916.1,C4
TMUE_3000014938.1,C4
TMUE_3000014948.1,C4
TMUE_3000014950.3,C4
TMUE_0000000005.1,C5
TMUE_0000000052.1,C5
TMUE_0000000068.1,C5
TMUE_0000000114.1,C5
TMUE_0000000115.1,C5
TMUE_0000000127.1,C5
TMUE_0000000135.1,C5
TMUE_0000000150.1,C5
TMUE_0000000156.1,C5
TMUE_0000000165.1,C5
TMUE_0000000166.1,C5
TMUE_0000000182.1,C5
TMUE_0000000184.1,C5
TMUE_0000000206.1,C5
TMUE_0000000209.1,C5
TMUE_0000000210.1,C5
TMUE_0000000213.1,C5
TMUE_0000000253.1,C5
TMUE_0000000255.1,C5
TMUE_0000000271.1,C5
TMUE_0000000272.1,C5
TMUE_0000000275.1,C5
TMUE_0000000280.1,C5
TMUE_0000000282.1,C5
TMUE_0000000285.1,C5
TMUE_0000000296.1,C5
TMUE_0000000317.1,C5
TMUE_0000000341.1,C5
TMUE_0000000344.1,C5
TMUE_0000000351.1,C5
TMUE_0000000353.1,C5
TMUE_0000000360.1,C5
TMUE_0000000366.1,C5
TMUE_0000000383.1,C5
TMUE_0000000403.1,C5
TMUE_0000000415.1,C5
TMUE_0000000434.1,C5
TMUE_0000000443.1,C5
TMUE_0000000446.1,C5
TMUE_0000000464.1,C5
TMUE_0000000468.1,C5
TMUE_0000000475.1,C5
TMUE_0000000490.1,C5
TMUE_0000000494.1,C5
TMUE_0000000505.1,C5
TMUE_0000000506.1,C5
TMUE_0000000507.1,C5
TMUE_0000000518.1,C5
TMUE_0000000525.1,C5
TMUE_0000000530.1,C5
TMUE_0000000542.1,C5
TMUE_0000000544.1,C5
TMUE_0000000558.1,C5
TMUE_0000000625.4,C5
TMUE_0000000685.1,C5
TMUE_0000000693.1,C5
TMUE_0000000740.1,C5
TMUE_0000000743.1,C5
TMUE_0000000753.1,C5
TMUE_0000000760.1,C5
TMUE_0000000761.1,C5
TMUE_0000000762.1,C5
TMUE_0000000768.1,C5
TMUE_0000000773.1,C5
TMUE_0000000824.1,C5
TMUE_0000000829.1,C5
TMUE_0000000960.1,C5
TMUE_0000000969.1,C5
TMUE_0000000981.1,C5
TMUE_0000000989.1,C5
TMUE_0000000991.1,C5
TMUE_0000000993.1,C5
TMUE_0000001011.1,C5
TMUE_0000001048.1,C5
TMUE_0000001049.1,C5
TMUE_0000001066.1,C5
TMUE_0000001084.1,C5
TMUE_0000001140.1,C5
TMUE_0000001165.1,C5
TMUE_0000001167.1,C5
TMUE_0000001186.1,C5
TMUE_0000001221.1,C5
TMUE_0000001233.1,C5
TMUE_0000001239.3,C5
TMUE_0000001255.1,C5
TMUE_0000001269.1,C5
TMUE_0000001319.1,C5
TMUE_0000001328.1,C5
TMUE_0000001339.1,C5
TMUE_0000001368.1,C5
TMUE_0000001396.1,C5
TMUE_0000001422.1,C5
TMUE_0000001468.1,C5
TMUE_0000001495.1,C5
TMUE_0000001531.1,C5
TMUE_0000001567.1,C5
TMUE_0000001568.1,C5
TMUE_0000001576.1,C5
TMUE_0000001589.1,C5
TMUE_0000001594.1,C5
TMUE_0000001601.1,C5
TMUE_0000001608.1,C5
TMUE_0000001663.1,C5
TMUE_0000001718.1,C5
TMUE_0000001727.1,C5
TMUE_0000001742.1,C5
TMUE_0000001764.1,C5
TMUE_0000001768.1,C5
TMUE_0000001777.1,C5
TMUE_0000001792.1,C5
TMUE_0000001819.1,C5
TMUE_0000001821.1,C5
TMUE_0000001838.1,C5
TMUE_0000001854.1,C5
TMUE_0000001875.1,C5
TMUE_0000001879.1,C5
TMUE_0000001881.1,C5
TMUE_0000001890.1,C5
TMUE_0000001891.1,C5
TMUE_0000001901.1,C5
TMUE_0000001904.1,C5
TMUE_0000001911.1,C5
TMUE_0000001916.1,C5
TMUE_0000001947.1,C5
TMUE_0000001969.1,C5
TMUE_0000001980.1,C5
TMUE_0000001996.1,C5
TMUE_0000001998.1,C5
TMUE_0000002001.1,C5
TMUE_0000002027.1,C5
TMUE_0000002031.1,C5
TMUE_0000002048.1,C5
TMUE_0000002058.1,C5
TMUE_0000002065.1,C5
TMUE_0000002074.1,C5
TMUE_0000002098.1,C5
TMUE_0000002110.1,C5
TMUE_0000002120.1,C5
TMUE_0000002122.1,C5
TMUE_0000002131.2,C5
TMUE_0000002139.1,C5
TMUE_0000002153.1,C5
TMUE_0000002200.1,C5
TMUE_0000002202.1,C5
TMUE_0000002206.1,C5
TMUE_0000002214.1,C5
TMUE_0000002215.1,C5
TMUE_0000002240.2,C5
TMUE_0000002245.1,C5
TMUE_0000002267.1,C5
TMUE_0000002272.1,C5
TMUE_0000002273.1,C5
TMUE_0000002294.1,C5
TMUE_0000002303.1,C5
TMUE_0000002333.1,C5
TMUE_0000002354.1,C5
TMUE_0000002364.1,C5
TMUE_0000002378.1,C5
TMUE_0000002386.1,C5
TMUE_0000002389.1,C5
TMUE_0000002392.1,C5
TMUE_0000002399.1,C5
TMUE_0000002401.1,C5
TMUE_0000002408.1,C5
TMUE_0000002415.1,C5
TMUE_0000002416.1,C5
TMUE_0000002418.1,C5
TMUE_0000002420.1,C5
TMUE_0000002432.1,C5
TMUE_0000002434.1,C5
TMUE_0000002449.1,C5
TMUE_0000002465.1,C5
TMUE_0000002469.1,C5
TMUE_0000002474.1,C5
TMUE_0000002475.1,C5
TMUE_0000002482.1,C5
TMUE_0000002483.1,C5
TMUE_0000002487.1,C5
TMUE_0000002499.1,C5
TMUE_0000002503.1,C5
TMUE_0000002505.1,C5
TMUE_1000002522.1,C5
TMUE_1000002530.1,C5
TMUE_1000002555.1,C5
TMUE_1000002558.1,C5
TMUE_1000002559.1,C5
TMUE_1000002560.4,C5
TMUE_1000002584.1,C5
TMUE_1000002588.1,C5
TMUE_1000002596.1,C5
TMUE_1000002598.1,C5
TMUE_1000002606.1,C5
TMUE_1000002622.1,C5
TMUE_1000002623.1,C5
TMUE_1000002624.1,C5
TMUE_1000002625.1,C5
TMUE_1000002642.1,C5
TMUE_1000002654.1,C5
TMUE_1000002670.1,C5
TMUE_1000002724.1,C5
TMUE_1000002729.1,C5
TMUE_1000002733.1,C5
TMUE_1000002739.1,C5
TMUE_1000002740.1,C5
TMUE_1000002743.1,C5
TMUE_1000002744.1,C5
TMUE_1000002754.1,C5
TMUE_1000002755.1,C5
TMUE_1000002759.1,C5
TMUE_1000002761.1,C5
TMUE_1000002772.1,C5
TMUE_1000002781.1,C5
TMUE_1000002788.1,C5
TMUE_1000002806.1,C5
TMUE_1000002811.1,C5
TMUE_1000002819.1,C5
TMUE_1000002829.1,C5
TMUE_1000002835.1,C5
TMUE_1000002836.1,C5
TMUE_1000002840.1,C5
TMUE_1000002841.1,C5
TMUE_1000002856.1,C5
TMUE_1000002860.1,C5
TMUE_1000002865.2,C5
TMUE_1000002871.1,C5
TMUE_1000002873.1,C5
TMUE_1000002878.1,C5
TMUE_1000002879.1,C5
TMUE_1000002880.1,C5
TMUE_1000002893.2,C5
TMUE_1000002902.1,C5
TMUE_1000002916.1,C5
TMUE_1000002930.5,C5
TMUE_1000002931.1,C5
TMUE_1000002938.1,C5
TMUE_1000002944.2,C5
TMUE_1000002948.1,C5
TMUE_1000002951.1,C5
TMUE_1000002954.1,C5
TMUE_1000002986.1,C5
TMUE_1000002988.1,C5
TMUE_1000002989.1,C5
TMUE_1000003024.1,C5
TMUE_1000003025.1,C5
TMUE_1000003026.1,C5
TMUE_1000003048.1,C5
TMUE_1000003052.1,C5
TMUE_1000003052.2,C5
TMUE_1000003054.1,C5
TMUE_1000003066.1,C5
TMUE_1000003067.1,C5
TMUE_1000003071.2,C5
TMUE_1000003103.1,C5
TMUE_1000003111.1,C5
TMUE_1000003119.1,C5
TMUE_1000003120.1,C5
TMUE_1000003142.1,C5
TMUE_1000003184.1,C5
TMUE_1000003204.2,C5
TMUE_1000003209.1,C5
TMUE_1000003212.1,C5
TMUE_1000003218.1,C5
TMUE_1000003230.1,C5
TMUE_1000003234.1,C5
TMUE_1000003247.1,C5
TMUE_1000003298.1,C5
TMUE_1000003306.1,C5
TMUE_1000003323.1,C5
TMUE_1000003346.1,C5
TMUE_1000003348.1,C5
TMUE_1000003349.1,C5
TMUE_1000003353.1,C5
TMUE_1000003358.1,C5
TMUE_1000003360.1,C5
TMUE_1000003363.1,C5
TMUE_1000003389.1,C5
TMUE_1000003391.1,C5
TMUE_1000003392.1,C5
TMUE_1000003435.1,C5
TMUE_1000003440.1,C5
TMUE_1000003448.1,C5
TMUE_1000003448.2,C5
TMUE_1000003454.1,C5
TMUE_1000003456.2,C5
TMUE_1000003469.1,C5
TMUE_1000003491.1,C5
TMUE_1000003496.1,C5
TMUE_1000003505.1,C5
TMUE_1000003506.1,C5
TMUE_1000003507.1,C5
TMUE_1000003512.1,C5
TMUE_1000003517.2,C5
TMUE_1000003523.1,C5
TMUE_1000003535.2,C5
TMUE_1000003537.1,C5
TMUE_1000003546.1,C5
TMUE_1000003577.1,C5
TMUE_1000003580.1,C5
TMUE_1000003581.1,C5
TMUE_1000003582.1,C5
TMUE_1000003590.1,C5
TMUE_1000003596.1,C5
TMUE_1000003615.1,C5
TMUE_1000003616.1,C5
TMUE_1000003663.1,C5
TMUE_1000003674.1,C5
TMUE_1000003679.1,C5
TMUE_1000003681.1,C5
TMUE_1000003686.1,C5
TMUE_1000003707.1,C5
TMUE_1000003721.1,C5
TMUE_1000003727.2,C5
TMUE_1000003733.1,C5
TMUE_1000003734.1,C5
TMUE_1000003738.1,C5
TMUE_1000003745.1,C5
TMUE_1000003758.1,C5
TMUE_1000003761.1,C5
TMUE_1000003762.1,C5
TMUE_1000003764.1,C5
TMUE_1000003771.1,C5
TMUE_1000003777.1,C5
TMUE_1000003781.1,C5
TMUE_1000003792.2,C5
TMUE_1000003797.1,C5
TMUE_1000003808.3,C5
TMUE_1000003812.1,C5
TMUE_1000003823.5,C5
TMUE_1000003828.1,C5
TMUE_1000003833.1,C5
TMUE_1000003836.1,C5
TMUE_1000003866.1,C5
TMUE_1000003894.5,C5
TMUE_1000003918.1,C5
TMUE_1000003923.1,C5
TMUE_1000003925.1,C5
TMUE_1000003937.1,C5
TMUE_1000003938.2,C5
TMUE_1000003939.1,C5
TMUE_1000003945.1,C5
TMUE_1000003946.1,C5
TMUE_1000003953.1,C5
TMUE_1000003955.1,C5
TMUE_1000003961.1,C5
TMUE_1000003973.1,C5
TMUE_1000003975.6,C5
TMUE_1000003975.7,C5
TMUE_1000003977.1,C5
TMUE_1000003985.1,C5
TMUE_1000004000.1,C5
TMUE_1000004031.1,C5
TMUE_1000004057.1,C5
TMUE_1000004065.1,C5
TMUE_1000004069.1,C5
TMUE_1000004079.1,C5
TMUE_1000004080.1,C5
TMUE_1000004081.1,C5
TMUE_1000004094.1,C5
TMUE_1000004101.5,C5
TMUE_1000004117.1,C5
TMUE_1000004121.1,C5
TMUE_1000004121.3,C5
TMUE_1000004128.1,C5
TMUE_1000004135.1,C5
TMUE_1000004140.1,C5
TMUE_1000004153.1,C5
TMUE_1000004156.1,C5
TMUE_1000004166.1,C5
TMUE_1000004169.1,C5
TMUE_1000004170.1,C5
TMUE_1000004175.1,C5
TMUE_1000004178.1,C5
TMUE_1000004180.1,C5
TMUE_1000004185.1,C5
TMUE_1000004187.1,C5
TMUE_1000004196.1,C5
TMUE_1000004212.1,C5
TMUE_1000004214.1,C5
TMUE_1000004222.1,C5
TMUE_1000004224.1,C5
TMUE_1000004225.1,C5
TMUE_1000004229.1,C5
TMUE_1000004237.1,C5
TMUE_1000004259.1,C5
TMUE_1000004270.1,C5
TMUE_1000004271.2,C5
TMUE_1000004273.1,C5
TMUE_1000004298.1,C5
TMUE_1000004310.1,C5
TMUE_1000004324.3,C5
TMUE_1000004328.1,C5
TMUE_1000004343.1,C5
TMUE_1000004345.1,C5
TMUE_1000004403.1,C5
TMUE_1000004410.1,C5
TMUE_1000004416.1,C5
TMUE_1000004434.1,C5
TMUE_1000004445.1,C5
TMUE_1000004457.3,C5
TMUE_1000004463.1,C5
TMUE_1000004467.1,C5
TMUE_1000004477.1,C5
TMUE_1000004496.1,C5
TMUE_1000004515.1,C5
TMUE_1000004544.4,C5
TMUE_1000004551.1,C5
TMUE_1000004552.1,C5
TMUE_1000004565.1,C5
TMUE_1000004580.1,C5
TMUE_1000004595.1,C5
TMUE_1000004597.4,C5
TMUE_1000004598.1,C5
TMUE_1000004607.1,C5
TMUE_1000004615.1,C5
TMUE_1000004616.1,C5
TMUE_1000004622.1,C5
TMUE_1000004635.1,C5
TMUE_1000004650.2,C5
TMUE_1000004654.1,C5
TMUE_1000004656.1,C5
TMUE_1000004679.1,C5
TMUE_1000004727.1,C5
TMUE_1000004733.1,C5
TMUE_1000004756.2,C5
TMUE_1000004761.1,C5
TMUE_1000004819.1,C5
TMUE_1000004840.1,C5
TMUE_1000004891.1,C5
TMUE_1000004901.1,C5
TMUE_1000004911.1,C5
TMUE_1000004938.3,C5
TMUE_1000004942.1,C5
TMUE_1000004951.1,C5
TMUE_1000004953.1,C5
TMUE_1000004954.1,C5
TMUE_1000004959.1,C5
TMUE_1000004967.2,C5
TMUE_1000004968.1,C5
TMUE_1000004976.1,C5
TMUE_1000005014.1,C5
TMUE_1000005019.3,C5
TMUE_1000005033.1,C5
TMUE_1000005046.1,C5
TMUE_1000005064.1,C5
TMUE_1000005066.1,C5
TMUE_1000005067.1,C5
TMUE_1000005071.1,C5
TMUE_1000005072.1,C5
TMUE_1000005072.3,C5
TMUE_1000005077.1,C5
TMUE_1000005095.1,C5
TMUE_1000005096.2,C5
TMUE_1000005112.1,C5
TMUE_1000005115.1,C5
TMUE_1000005116.1,C5
TMUE_1000005139.1,C5
TMUE_1000005157.1,C5
TMUE_1000005173.1,C5
TMUE_1000005217.1,C5
TMUE_1000005218.1,C5
TMUE_1000005219.2,C5
TMUE_1000005229.1,C5
TMUE_1000005231.3,C5
TMUE_1000005240.1,C5
TMUE_1000005242.1,C5
TMUE_1000005256.1,C5
TMUE_1000005282.1,C5
TMUE_1000005319.1,C5
TMUE_1000005321.1,C5
TMUE_1000005326.1,C5
TMUE_1000005329.1,C5
TMUE_1000005330.1,C5
TMUE_1000005334.2,C5
TMUE_1000005335.1,C5
TMUE_1000005369.1,C5
TMUE_1000005375.2,C5
TMUE_1000005386.1,C5
TMUE_1000005397.1,C5
TMUE_1000005424.1,C5
TMUE_1000005425.1,C5
TMUE_1000005430.1,C5
TMUE_1000005431.1,C5
TMUE_1000005435.1,C5
TMUE_1000005442.1,C5
TMUE_1000005486.1,C5
TMUE_1000005507.1,C5
TMUE_1000005508.1,C5
TMUE_1000005515.1,C5
TMUE_1000005535.1,C5
TMUE_1000005537.1,C5
TMUE_1000005541.1,C5
TMUE_1000005541.5,C5
TMUE_1000005570.1,C5
TMUE_1000005571.1,C5
TMUE_1000005581.1,C5
TMUE_1000005584.1,C5
TMUE_1000005611.3,C5
TMUE_1000005613.1,C5
TMUE_1000005616.1,C5
TMUE_1000005621.2,C5
TMUE_1000005635.1,C5
TMUE_1000005643.1,C5
TMUE_1000005656.1,C5
TMUE_1000005662.1,C5
TMUE_1000005666.1,C5
TMUE_1000005708.1,C5
TMUE_1000005718.1,C5
TMUE_1000005731.1,C5
TMUE_1000005735.1,C5
TMUE_1000005751.1,C5
TMUE_1000005754.1,C5
TMUE_1000005776.1,C5
TMUE_1000005777.1,C5
TMUE_1000005778.1,C5
TMUE_1000005805.2,C5
TMUE_1000005820.1,C5
TMUE_1000005831.1,C5
TMUE_1000005853.1,C5
TMUE_1000005862.1,C5
TMUE_1000005867.1,C5
TMUE_1000005906.1,C5
TMUE_1000005915.1,C5
TMUE_1000005941.1,C5
TMUE_1000005945.1,C5
TMUE_1000005971.1,C5
TMUE_1000005973.1,C5
TMUE_1000005983.1,C5
TMUE_1000005995.1,C5
TMUE_1000005996.1,C5
TMUE_1000005998.1,C5
TMUE_1000006001.1,C5
TMUE_2000006012.1,C5
TMUE_2000006041.1,C5
TMUE_2000006046.1,C5
TMUE_2000006048.1,C5
TMUE_2000006060.1,C5
TMUE_2000006068.1,C5
TMUE_2000006069.1,C5
TMUE_2000006087.1,C5
TMUE_2000006135.1,C5
TMUE_2000006170.1,C5
TMUE_2000006176.1,C5
TMUE_2000006182.1,C5
TMUE_2000006187.1,C5
TMUE_2000006208.1,C5
TMUE_2000006212.1,C5
TMUE_2000006213.1,C5
TMUE_2000006216.2,C5
TMUE_2000006236.1,C5
TMUE_2000006258.4,C5
TMUE_2000006258.5,C5
TMUE_2000006272.1,C5
TMUE_2000006287.2,C5
TMUE_2000006291.1,C5
TMUE_2000006293.1,C5
TMUE_2000006301.1,C5
TMUE_2000006305.1,C5
TMUE_2000006308.1,C5
TMUE_2000006334.1,C5
TMUE_2000006345.1,C5
TMUE_2000006355.1,C5
TMUE_2000006359.1,C5
TMUE_2000006361.1,C5
TMUE_2000006362.1,C5
TMUE_2000006364.1,C5
TMUE_2000006371.1,C5
TMUE_2000006380.1,C5
TMUE_2000006384.2,C5
TMUE_2000006400.2,C5
TMUE_2000006402.1,C5
TMUE_2000006402.2,C5
TMUE_2000006403.1,C5
TMUE_2000006405.1,C5
TMUE_2000006405.2,C5
TMUE_2000006409.2,C5
TMUE_2000006410.1,C5
TMUE_2000006411.2,C5
TMUE_2000006413.1,C5
TMUE_2000006415.1,C5
TMUE_2000006426.1,C5
TMUE_2000006433.1,C5
TMUE_2000006442.3,C5
TMUE_2000006458.1,C5
TMUE_2000006473.1,C5
TMUE_2000006513.1,C5
TMUE_2000006514.1,C5
TMUE_2000006531.1,C5
TMUE_2000006556.1,C5
TMUE_2000006562.1,C5
TMUE_2000006572.1,C5
TMUE_2000006580.2,C5
TMUE_2000006615.2,C5
TMUE_2000006617.1,C5
TMUE_2000006630.1,C5
TMUE_2000006632.1,C5
TMUE_2000006634.2,C5
TMUE_2000006635.2,C5
TMUE_2000006636.1,C5
TMUE_2000006645.1,C5
TMUE_2000006657.3,C5
TMUE_2000006657.4,C5
TMUE_2000006713.1,C5
TMUE_2000006715.1,C5
TMUE_2000006722.1,C5
TMUE_2000006740.1,C5
TMUE_2000006752.1,C5
TMUE_2000006755.1,C5
TMUE_2000006760.1,C5
TMUE_2000006767.1,C5
TMUE_2000006782.1,C5
TMUE_2000006783.2,C5
TMUE_2000006802.1,C5
TMUE_2000006803.1,C5
TMUE_2000006818.1,C5
TMUE_2000006819.1,C5
TMUE_2000006822.1,C5
TMUE_2000006837.2,C5
TMUE_2000006857.1,C5
TMUE_2000006876.1,C5
TMUE_2000006877.1,C5
TMUE_2000006880.1,C5
TMUE_2000006893.2,C5
TMUE_2000006912.2,C5
TMUE_2000006915.1,C5
TMUE_2000006930.1,C5
TMUE_2000006934.1,C5
TMUE_2000006937.2,C5
TMUE_2000006940.2,C5
TMUE_2000006952.1,C5
TMUE_2000006958.1,C5
TMUE_2000006960.1,C5
TMUE_2000006982.2,C5
TMUE_2000006994.1,C5
TMUE_2000007000.1,C5
TMUE_2000007001.1,C5
TMUE_2000007008.1,C5
TMUE_2000007010.1,C5
TMUE_2000007011.1,C5
TMUE_2000007021.1,C5
TMUE_2000007029.1,C5
TMUE_2000007029.2,C5
TMUE_2000007031.1,C5
TMUE_2000007038.1,C5
TMUE_2000007043.1,C5
TMUE_2000007052.1,C5
TMUE_2000007062.1,C5
TMUE_2000007065.1,C5
TMUE_2000007069.1,C5
TMUE_2000007074.2,C5
TMUE_2000007088.2,C5
TMUE_2000007088.3,C5
TMUE_2000007089.2,C5
TMUE_2000007089.4,C5
TMUE_2000007091.1,C5
TMUE_2000007104.1,C5
TMUE_2000007127.1,C5
TMUE_2000007138.1,C5
TMUE_2000007141.1,C5
TMUE_2000007142.1,C5
TMUE_2000007147.1,C5
TMUE_2000007157.4,C5
TMUE_2000007158.1,C5
TMUE_2000007168.1,C5
TMUE_2000007172.1,C5
TMUE_2000007179.1,C5
TMUE_2000007182.2,C5
TMUE_2000007194.1,C5
TMUE_2000007197.1,C5
TMUE_2000007199.1,C5
TMUE_2000007204.1,C5
TMUE_2000007205.1,C5
TMUE_2000007214.1,C5
TMUE_2000007215.1,C5
TMUE_2000007216.2,C5
TMUE_2000007226.3,C5
TMUE_2000007227.1,C5
TMUE_2000007231.1,C5
TMUE_2000007234.1,C5
TMUE_2000007236.1,C5
TMUE_2000007251.1,C5
TMUE_2000007276.1,C5
TMUE_2000007295.1,C5
TMUE_2000007323.1,C5
TMUE_2000007331.1,C5
TMUE_2000007352.2,C5
TMUE_2000007361.1,C5
TMUE_2000007377.1,C5
TMUE_2000007385.2,C5
TMUE_2000007390.1,C5
TMUE_2000007395.3,C5
TMUE_2000007399.1,C5
TMUE_2000007406.1,C5
TMUE_2000007434.1,C5
TMUE_2000007435.1,C5
TMUE_2000007446.2,C5
TMUE_2000007446.3,C5
TMUE_2000007455.1,C5
TMUE_2000007477.1,C5
TMUE_2000007506.1,C5
TMUE_2000007507.5,C5
TMUE_2000007509.1,C5
TMUE_2000007513.2,C5
TMUE_2000007515.1,C5
TMUE_2000007523.1,C5
TMUE_2000007529.1,C5
TMUE_2000007547.1,C5
TMUE_2000007551.1,C5
TMUE_2000007552.3,C5
TMUE_2000007556.1,C5
TMUE_2000007562.1,C5
TMUE_2000007601.1,C5
TMUE_2000007653.1,C5
